Author,Title,Review,Rating,Dates,Restaurant
"Antonia EHudiksvall, Sweden",Our favorite place in Langkawi. ,"Food , service, music and drinks are excellent. Our favorite place on Cenang Beach.The garlicbread is a must try, the meat is delicious.They serve beer in a ice bucket, and strawberry daquri is very good. Live music almost every night! Clean and nice toilets except for the big inclination on the floor haha. Show less",4,Reviewed 25 March 2019 ,Thirstday Bar And Restaurant
SofC971France,Excellent address for drink & dinner on the beachside !,"I had amazing night there ! my Margaritas was perfect, and I ordered the spaghetti Con Vongole so delicious ! with the authentic ingredients ! and the staff so friendly ***and good ambiance with a live concert !And my bill was about 16€ for 2 margaritas + my meal. Noted, if you want to pay by Debit Card, you must at least spend 50 ringgits, under by cash only.Show less",5,Reviewed 22 March 2019 ,Thirstday Bar And Restaurant
"Tessa DPeterborough, United Kingdom",Right on the beach,"We visited this restaurant bar 3 times in total. Situation right on the beach, it has a beautiful outlook. The place was always bussing and the staff very efficient. We enjoyed the meat sharing plater, fillet steak, pasta, everything was cooked perfectly. There was no rushing you once you had finished and later in the evening there is a bank playing. Definitely a place to go too for any age.Show less",5,Reviewed 20 March 2019 ,Thirstday Bar And Restaurant
Cfaiers,Cool place to hang out,"We ate here for lunch and dinner during our stay, and enjoyed both meals very much. We had a tuna pizza and chicken Caesar salad for lunch, then the pan seared sea bass for dinner. The sea bass was to die for with the slightly spicy coconut sauce, and served with mashed potato and veg. I had the tiramisu for dessert, which was ok, but not like a traditional tiramisu. A little bit disappointing if I'm honest, however, the banana fritters were lovely. The chocolate milkshakes were also fab. Great views over the beach, especially at sunset. We found the staff efficient and friendly every time we visited. We ate thereon Sunday night when there was a saxophonist playing, who was very good. We weren't as impressed with the singer/guitarist who followed. Good toilets (it is hard to find a place with good toilets in Malaysia!). Show less",5,Reviewed 19 March 2019 ,Thirstday Bar And Restaurant
"Keith CCumbria, United Kingdom",Great Setting,A popular bar that serves pretty standard Italian style food. We ate there once and it was perfectly ok but we preferred a more ethnic choice of food when in Malaysia. Great place for a drink to watch the sunset and enjoy a beer or two in the evening.Show less,4,Reviewed 18 March 2019 ,Thirstday Bar And Restaurant
Michael S,"Excellent service and good food, and, YESSSS, they serve alcohol here","A restaurant with friendly atmosphere, really good food and drinks. You can also ask them to add alcohol to their excellent fruit drinks ;-D . Pay them a visit, have first a drink and see the sundown, and later a really good meal.",5,Reviewed 18 March 2019 ,Thirstday Bar And Restaurant
"iantF7178IWSturminster Marshall, United Kingdom",Evening meal,"Food is pretty good and it's a great location, however it's not particularly cheap. They also had live music which was good. The Nacho's were weird, just a bag of Doritos essentially on a plate with a side of guecamole. The mains were much better, steak and salmon - the vegetables that came with the meal were delicious.Show less",4,Reviewed 17 March 2019 ,Thirstday Bar And Restaurant
DhennverNg,Nice place to chill,"This is a nice place to chill. The ambience and decor is good. Quiet and allows you to absorb all that is happening at pantai cenang. However, it is very pricey. The banana fritter was good. The staff has good attitude and service.",3,Reviewed 15 March 2019 ,Thirstday Bar And Restaurant
"Alexander GManchester, United Kingdom",Decent steak ,"Service was friendly and efficient.The cocktail my boyfriend ordered was awful and just undrinkable. I ordered a Greek salad to start with which was utterly bizarre, consisting of mixed salad leaves, soft cheese, brined olives and nachos with balsamic glaze! Fortunately the fillet steak was very tasty and well cooked. The wine was also drinkable and the view with the sunset is what makes it worth going for.Show less",4,Reviewed 14 March 2019 ,Thirstday Bar And Restaurant
linda gDevon,Good value for money,This is a lively restaurant/bar right on the beach with a good vibe and value for money food.Food was good - we went there on our first night when we had arrived after a long flight and just wanted something quick and easy before bed - the pizza was great and the cold beer served on ice most welcomeShow less,4,Reviewed 13 March 2019 ,Thirstday Bar And Restaurant
James H,Great bar right on the beach,"Beautiful sunsets to be seen from the beach edge bar! Reasonable priced drinks and friendly staff make this an ideal spot to grab a few beers in the sun, or late into the evening",5,Reviewed 8 March 2019 ,Thirstday Bar And Restaurant
717jillianw,Fabulous restaurant and bar on the beachside ,Had satay chicken to share to start followed by fillet steak. Very good food and friendly staff. Live music on an evening too.,5,Reviewed 7 March 2019 ,Thirstday Bar And Restaurant
lynbirch,GREAT LOCATION ON THE BEACH,Thirstday Bar is upmarket and on the beach.  The menu is not extensive however the food is beautifully presented and tastes great.  The Cocktails are excellent.  Very enjoyable place for drinks at sunset and/or a meal.,4,Reviewed 3 March 2019 ,Thirstday Bar And Restaurant
joshua_Solo,Fantastic ,"Salmon was amazing. The vibes are great and the reggae band was killin it. Right on the beach, good tile to be there to watch sunset.",5,Reviewed 1 March 2019 ,Thirstday Bar And Restaurant
"rothwell40Jalon, Spain",Excellent!,Fantastic location for watching the sunset while having a delicious cold drink. As others have mentioned the ice buckets for the beers is a simple but genius idea & much needed in this climate. My husband & I have eaten here twice so far during our stay at a nearby hotel & we thoroughly recommend the food. We’ve tried the pizzas which were great but the fillet mignon was outstanding & reasonably priced at about £12.50. Service is friendly & efficient.Show less,5,Reviewed 1 March 2019 ,Thirstday Bar And Restaurant
"wazurpFarnborough, United Kingdom",Live Football on TV & Cold Beer,"What more can you ask for!This bar is on the beach & behind the main restaurant. It is buzzing at night & the staff are extremely switched on without being over attentive. They don't stand over you but as soon as you want another drink they will be there to take the order. There is a main well lit area to sit at tables to eat in groups, or alternatively a more secluded dimly lit area more suitable for couples to sit on bar stools around high tables. This area is perfect & very popular to watch the sunset. There is live premiership football on the Tv's although there is no sound on. They either have a live band performing or music playing. Drinks are reasonably priced in comparison with other bars & the food looked amazing. The glasses of beer come in an ice bucket to keep them cold.It's easily the best bar to visit in my opinion. Good value, excellent service, great atmosphere & generally a nice breeze to keep you cool.Show less",5,Reviewed 26 February 2019 ,Thirstday Bar And Restaurant
"VikkiC789Epsom, United Kingdom",Great place,"Great beach bar in the evenings. Opens at 3pm.Fantastic view of sunset and the staff are very friendly and helpful. Live music every night, not so loud that it ruins your evening. Great prices for beer and spirits.We had dinner in the restaurant at on the main road which is in front of the bar and the food and service were fabulous.Highly recommended.Show less",5,Reviewed 26 February 2019 ,Thirstday Bar And Restaurant
"Despina TMelbourne, Australia",Great view and service,"The setting of this restaurant is excellent. It is right on the beach and all the staff are extremely friendly. We had a beautiful sunset the time we visited. We ordered: Seafood Pizza, Spaghetti Carbonara, Penne with oil, parsley with garlic marinara and Seared Salmon with vegetables. All our meals were served promptly and all were delicious. Will definitely visit this restaurant again when in Langkawi.Show less",4,Reviewed 23 February 2019 ,Thirstday Bar And Restaurant
